Protein1,Protein2,Combined Score
1759,2274,321
1759,455,292
1759,2436,384
1759,4889,621
1759,510,170
1759,716,487
1759,5795,218
1759,570,320
1759,3737,209
1759,4195,194
1759,1676,212
1759,3494,344
1759,4314,229
1759,1698,211
1759,2600,204
1759,3008,353
1759,5676,536
1759,4820,413
1759,2245,182
1759,446,307
1759,1571,174
1759,5579,165
1759,754,218
1759,334,222
1759,4301,157
1759,779,265
1759,4801,312
1759,5525,563
1759,5761,159
1759,4897,163
1759,2800,267
1759,950,163
1759,726,234
1759,3694,157
1759,1060,176
1759,2532,221
1759,2675,162
1759,130,247
1759,619,205
1759,5423,152
1759,2714,164
1759,5360,311
1759,4825,284
1759,5848,152
1759,4356,238
1759,2625,203
1759,1250,411
1759,5409,334
1759,5009,212
1759,5162,191
1759,1163,180
1759,1349,198
1759,4387,206
1759,3552,215
1759,2763,161
1759,1284,361
1759,3148,161
1759,5961,299
1759,4848,292
1759,360,704
1759,2326,232
1759,2068,182
1759,4074,297
1759,4122,165
1759,1451,412
1759,1976,433
1759,5756,214
1759,361,517
1759,4688,416
1759,4211,188
1759,5984,201
1759,4504,182
1759,293,356
1759,4281,211
1759,5713,218
1759,2233,375
1759,5705,464
1759,955,210
1759,707,860
1759,144,296
1759,5602,300
1759,1621,293
1759,1793,261
1759,2903,158
1759,5678,555
1759,1343,302
1759,245,168
1759,4136,414
1759,4037,400
1759,1959,163
1759,4180,225
1759,2910,494
1759,4329,308
1759,493,171
1759,6038,227
1759,841,525
1759,895,301
1759,6023,312
1759,3705,163
1759,4738,165
1759,5802,286
1759,68,225
1759,1154,152
1759,866,250
1759,672,183
1759,1378,229
1759,830,230
1759,192,174
1759,4095,218
1759,381,694
1759,3668,192
1759,395,232
1759,1263,153
1759,5333,170
1759,1109,233
1759,5730,435
1759,5906,183
1759,3086,152
1759,5964,289
5007,4941,322
5007,2042,249
5007,5515,234
5007,4982,211
5007,4315,165
5007,5241,283
5007,4758,660
5007,5968,200
5007,5665,190
5007,2062,163
5007,2247,302
5007,4743,299
5007,1218,219
5007,5741,182
5007,2573,238
5007,1656,165
5007,1711,469
5007,4511,681
5007,2175,182
5007,4929,433
5007,4774,311
5007,5269,189
5007,791,194
5007,3545,235
5007,3703,171
5007,664,574
5007,2400,169
5007,3853,289
5007,5207,448
5007,686,219
5007,4773,187
5007,4023,193
5007,3138,230
5007,5692,236
5007,3124,296
5007,4618,150
5007,3212,160
5007,917,154
5007,297,485
5007,1664,208
5007,2038,151
5007,4672,221
5007,3789,170
5007,248,150
5007,1419,168
5007,2195,181
5007,1689,165
5007,1252,187
5007,3379,326
5007,591,157
5007,3369,337
5007,2214,203
5007,2867,157
5007,4438,223
5007,2732,166
5007,5447,213
5007,3895,200
5007,3174,225
5007,4401,185
5007,6039,163
5007,2017,166
5007,2415,171
5007,3911,192
5007,2276,178
5007,4443,169
5007,1036,338
5007,5858,202
5007,5587,420
5007,995,666
5007,592,163
5007,3858,154
5007,3606,150
5007,3737,172
5007,668,265
5007,2436,281
5007,4889,224
5007,4961,194
5007,4915,286
5007,3934,211
5007,3407,253
5007,479,156
5007,944,378
5007,2800,398
5007,130,224
5007,755,645
5007,1571,312
5007,446,179
5007,5761,326
5007,779,170
5007,754,155
5007,4820,513
5007,2245,198
5007,1698,193
5007,4848,171
5007,5961,361
5007,5947,312
5007,1323,576
5007,864,221
5007,2625,166
5007,6029,373
5007,4865,159
5007,5922,273
5007,4825,293
5007,2413,150
5007,5713,270
5007,5705,468
5007,4504,181
5007,1451,257
5007,4592,292
5007,1976,179
5007,2185,185
5007,68,201
5007,2284,217
5007,3553,195
5007,866,457
5007,6023,266
5007,1355,299
5007,3203,207
5007,493,209
5007,1363,248
5007,97,305
5007,5889,162
5007,5333,166
5007,395,198
5007,798,219
5007,2561,178
5007,381,292
5007,4095,179
5007,4360,173
5007,5250,183
5007,3015,240
5007,2746,173
5007,5452,401
5007,4207,181
5007,1474,197
5007,828,161
5007,2323,153
5007,1398,543
5007,2358,157
5007,32,268
5007,1140,248
5007,5934,202
5007,4157,158
5007,5845,567
5007,1678,178
5007,772,293
5007,957,195
5007,4378,224
5007,5617,151
5007,1824,152
5007,2569,205
5007,3139,165
5007,1375,226
5007,4041,192
5007,4194,269
5007,709,174
5007,3180,160
5007,5867,363
5007,5221,214
5007,1318,213
5007,3712,182
5007,3759,457
5007,1581,209
5007,602,253
5007,3621,441
5007,803,227
5007,4142,305
5007,5666,565
5007,5010,201
5007,2757,339
5007,996,205
5007,5135,213
5007,1561,342
5007,2356,166
5007,5581,305
5007,5652,326
5007,4980,214
5007,4571,296
5007,4552,281
5007,667,489
5007,1933,302
5007,5341,573
5007,1463,202
5007,3651,355
5007,1845,213
5007,2516,162
5007,2137,201
5007,3889,168
5007,3353,465
5007,2633,177
5007,2538,190
5007,5828,174
5007,1276,314
5007,1693,158
5007,201,168
5007,1673,152
5007,4936,163
5007,736,295
5007,2716,205
5007,994,269
5007,3987,162
5007,3678,154
5007,239,457
5007,3899,213
5007,3683,174
5007,4341,334
5007,3695,348
5007,278,259
5007,5017,302
5007,2429,332
5007,4183,166
5007,108,643
5007,716,472
5007,5795,163
5007,3186,169
5007,3507,152
5007,2274,180
5007,726,194
5007,950,174
5007,5431,166
5007,3694,553
5007,619,208
5007,1060,272
5007,4257,178
5007,5525,199
5007,5579,262
5007,3008,522
5007,2326,472
5007,360,169
5007,3552,370
5007,5799,159
5007,1250,170
5007,5409,362
5007,4232,329
5007,3130,155
5007,489,199
5007,1954,186
5007,5602,232
5007,144,183
5007,3071,202
5007,3991,196
5007,4281,319
5007,293,167
5007,707,267
5007,231,387
5007,4785,167
5007,2026,203
5007,2068,153
5007,361,510
5007,5802,393
5007,672,163
5007,5180,175
5007,5701,160
5007,841,179
5007,4329,420
5007,1793,293
5007,2457,154
5007,3973,200
5007,4037,231
5007,1959,198
5007,4180,227
5007,883,216
5007,1759,259
5007,5708,190
5007,1109,151
5007,422,288
5007,192,194
4438,1375,151
4438,4774,323
4438,791,169
4438,5269,224
4438,5867,369
4438,5221,308
4438,2400,284
4438,1318,252
4438,3759,203
4438,5176,199
4438,4941,321
4438,4360,225
4438,2042,174
4438,1873,154
4438,5515,297
4438,3640,358
4438,5241,196
4438,4758,264
4438,5007,223
4438,828,195
4438,2358,229
4438,5934,193
4438,5173,259
4438,2062,151
4438,4743,160
4438,2247,165
4438,1678,223
4438,4653,176
4438,1656,198
4438,772,360
4438,2195,245
4438,1689,253
4438,1285,230
4438,1463,196
4438,1802,297
4438,2137,151
4438,2633,194
4438,6027,399
4438,2214,549
4438,3704,285
4438,736,217
4438,3165,196
4438,1581,249
4438,686,229
4438,602,319
4438,647,152
4438,5861,273
4438,3138,150
4438,5666,224
4438,3124,232
4438,2757,190
4438,5010,176
4438,1561,166
4438,5581,267
4438,297,232
4438,1422,171
4438,4571,177
4438,3615,160
4438,4552,181
4438,4904,183
4438,5837,173
4438,3352,231
4438,716,250
4438,5795,264
4438,2436,273
4438,3407,221
4438,4915,201
4438,3186,160
4438,3934,151
4438,2800,339
4438,3694,172
4438,130,175
4438,1571,212
4438,5579,284
4438,779,211
4438,5676,162
4438,1676,176
4438,5364,349
4438,27,192
4438,6039,151
4438,3911,317
4438,3410,169
4438,3695,167
4438,4341,329
4438,4270,407
4438,787,247
4438,592,232
4438,1408,246
4438,2806,250
4438,5802,251
4438,3553,197
4438,4329,170
4438,493,203
4438,1793,247
4438,131,169
4438,1343,256
4438,1759,216
4438,3771,195
4438,5730,194
4438,5870,188
4438,395,369
4438,1263,284
4438,4095,152
4438,1685,272
4438,5961,420
4438,360,158
4438,2326,191
4438,3464,198
4438,177,249
4438,2763,218
4438,5306,278
4438,6029,199
4438,2779,163
4438,5162,234
4438,144,178
4438,5602,227
4438,1194,152
4438,293,344
4438,5705,372
4438,707,174
4438,1231,201
4438,1451,208
4438,2026,159
4438,361,289
4438,17,270
4214,3134,281
4214,5858,265
4214,2402,249
4214,3322,307
4214,4958,167
4214,1750,216
4214,534,221
4214,242,201
4214,3840,284
4214,2760,228
4214,3119,377
4214,350,315
4214,4908,354
4214,5860,246
4214,3673,193
4214,788,363
4214,4307,280
4214,5565,186
4214,5500,207
4214,5443,187
4214,4326,168
4214,3125,153
4214,2870,162
4214,5603,171
4214,4568,230
4214,3096,150
4214,481,411
4214,4680,175
4214,445,150
4214,5599,537
4214,2543,163
4214,5156,194
4214,5210,243
4214,5844,570
4214,2222,309
4214,1191,302
4214,1620,229
4214,5747,265
4214,1396,181
4214,1365,298
4214,3366,178
4214,658,162
4214,2504,184
4214,1482,181
4214,5351,246
4214,4892,152
4214,2920,189
4214,3382,208
4214,2000,237
4214,2397,157
4214,5353,168
4214,774,526
4214,5529,221
4214,3257,168
4214,2607,192
4214,5746,181
4214,1788,244
4214,5520,174
4214,3870,530
4214,5134,166
4214,1871,258
4214,903,260
4214,3260,163
4214,2548,161
4214,880,200
4214,5968,183
4214,654,220
4214,1891,170
4214,3400,487
4214,1691,221
4214,652,255
4214,4449,172
4214,1120,307
4214,2682,246
4214,3974,391
4214,1019,249
4214,5752,173
4214,3490,532
4214,248,169
4214,1148,266
4214,4063,184
4214,1730,391
4214,417,206
4214,1335,265
4214,3462,198
4214,3876,207
4214,2350,237
4214,309,331
4214,4644,313
4214,5852,197
4214,3538,300
4214,24,168
4214,5812,246
4214,5227,224
4214,5163,212
4214,2099,170
4214,816,156
4214,3573,531
4214,6027,506
4214,3443,248
4214,1276,155
4214,2733,185
4214,2256,228
4214,898,243
4214,4486,211
4214,5553,173
4214,5850,232
4214,2082,211
4214,1526,265
5828,4945,409
5828,5344,219
5828,3212,705
5828,4618,309
5828,2592,181
5828,1454,326
5828,806,400
5828,899,805
5828,803,540
5828,1609,387
5828,3748,338
5828,247,360
5828,3847,249
5828,667,299
5828,218,689
5828,4904,210
5828,136,169
5828,5020,171
5828,1303,229
5828,248,168
5828,5222,540
5828,4084,229
5828,946,187
5828,4442,205
5828,297,200
5828,4574,401
5828,1769,559
5828,5807,431
5828,1520,176
5828,5492,333
5828,5842,290
5828,1762,174
5828,4551,460
5828,5330,232
5828,1845,151
5828,2221,357
5828,2092,289
5828,5349,523
5828,4079,179
5828,3016,494
5828,4305,552
5828,1285,277
5828,3651,150
5828,3646,480
5828,5341,174
5828,4794,250
5828,2701,547
5828,5494,232
5828,1863,231
5828,3318,260
5828,5172,225
5828,2733,245
5828,1026,565
5828,2668,232
5828,1693,237
5828,4936,581
5828,261,587
5828,462,165
5828,2538,166
5828,5282,223
5828,2297,174
5828,1276,572
5828,3266,239
5828,616,217
5828,1699,289
5828,5274,278
5828,2901,189
5828,3353,610
5828,591,719
5828,1441,319
5828,1140,193
5828,855,186
5828,3907,182
5828,1775,211
5828,5007,174
5828,464,154
5828,5250,615
5828,4339,681
5828,1362,379
5828,1869,277
5828,5286,185
5828,1711,182
5828,5972,716
5828,1525,151
5828,1871,221
5828,5354,222
5828,3717,169
5828,2122,401
5828,2823,550
5828,4366,336
5828,3403,161
5828,4745,238
5828,4259,175
5828,795,249
5828,1005,161
5828,3121,232
5828,4260,166
5828,4164,170
5828,4532,181
5828,1639,640
5828,4999,210
5828,1369,681
5828,2391,464
5828,2235,476
5828,5617,210
5828,1624,162
5828,4973,177
5828,5040,154
5828,5091,437
5828,1671,186
5828,5207,243
5828,5176,209
5828,5126,151
5828,5677,150
5828,1435,997
5828,5727,198
5828,4278,213
5828,3703,198
5828,3821,433
5828,4929,352
5828,1735,225
5828,1835,190
5828,3300,249
5828,5453,561
5828,1494,569
5828,3180,439
5828,4865,668
5828,1015,348
5828,864,375
5828,1848,663
5828,2779,250
5828,2802,558
5828,5439,383
5828,3552,236
5828,2647,196
5828,4383,252
5828,4635,196
5828,4031,571
5828,2186,150
5828,851,306
5828,3148,261
5828,5769,252
5828,5924,183
5828,1513,297
5828,2211,166
5828,5158,210
5828,734,192
5828,5584,242
5828,2153,282
5828,10,284
5828,2330,537
5828,5197,332
5828,2020,199
5828,3169,235
5828,1363,153
5828,310,194
5828,4187,708
5828,4180,182
5828,3203,707
5828,477,561
5828,4866,468
5828,895,186
5828,1379,404
5828,1355,181
5828,6023,978
5828,5701,289
5828,5986,159
5828,2397,161
5828,5932,172
5828,5074,151
5828,1636,150
5828,4989,405
5828,5802,210
5828,4639,165
5828,4095,322
5828,5931,181
5828,5978,222
5828,744,227
5828,5333,155
5828,2353,984
5828,3992,165
5828,5708,398
5828,2178,225
5828,5889,495
5828,5169,210
5828,698,219
5828,1235,186
5828,5114,216
5828,4734,465
5828,5164,242
5828,1409,222
5828,5084,160
5828,2139,195
5828,2246,161
5828,2483,182
5828,1872,190
5828,4196,257
5828,4621,440
5828,1755,156
5828,1757,246
5828,21,179
5828,3723,159
5828,4094,611
5828,4246,416
5828,2729,257
5828,5364,173
5828,2986,301
5828,1594,512
5828,2057,239
5828,3388,683
5828,3606,158
5828,2339,200
5828,1993,176
5828,3729,606
5828,4270,208
5828,2470,164
5828,4693,582
5828,5017,349
5828,2405,257
5828,875,343
5828,3507,207
5828,4800,307
5828,2274,203
5828,4377,377
5828,2436,209
5828,4133,160
5828,5699,313
5828,1006,186
5828,5925,393
5828,4550,533
5828,2735,267
5828,5721,151
5828,1449,467
5828,1765,568
5828,2610,427
5828,1225,194
5828,4921,193
2107,3536,456
2107,4833,337
2107,3253,181
2107,5643,193
2107,1083,413
2107,1210,365
2107,145,504
2107,3386,750
2107,3803,248
2107,1762,225
2107,4866,264
2107,1092,315
2107,1285,261
2107,2701,177
2107,3948,608
2107,601,350
2107,959,356
2107,5839,284
2107,1623,237
2107,592,189
2107,4965,167
2107,2062,165
2107,2949,179
2107,4945,153
2107,5360,262
2107,2264,193
2107,3133,234
2107,5860,338
2107,3433,428
2107,275,181
2107,4902,256
2107,1021,294
2107,3129,211
4112,5027,450
4112,5434,219
4112,2169,177
4112,3441,673
4112,1690,620
4112,772,210
4112,2152,334
4112,850,182
4112,1805,712
4112,711,193
4112,3024,184
4112,3682,535
4112,2110,310
4112,2319,201
4112,5891,328
4112,2842,170
4112,2263,236
4112,5741,349
4112,3034,197
4112,3284,313
4112,5770,164
4112,322,236
4112,5665,190
4112,5746,289
4112,3143,395
4112,3676,332
4112,1187,330
4112,1140,487
4112,1597,328
4112,2168,369
4112,4595,486
4112,2329,270
4112,1697,253
4112,654,254
4112,3077,277
4112,2469,283
4112,5161,486
4112,5151,638
4112,2728,978
4112,3953,875
4112,880,165
4112,1474,962
4112,2784,203
4112,1398,562
4112,4982,245
4112,11,601
4112,5648,184
4112,3689,469
4112,456,158
4112,4207,482
4112,4018,374
4112,2687,308
4112,4752,170
4112,3904,248
4112,3015,234
4112,3460,244
4112,207,187
4112,4437,203
4112,3485,198
4112,5452,564
4112,2070,169
4112,3346,251
4112,3712,183
4112,5535,264
4112,3740,183
4112,5624,151
4112,3759,191
4112,5207,182
4112,233,164
4112,5126,250
4112,276,617
4112,4834,271
4112,2400,559
4112,1785,165
4112,2390,173
4112,5082,349
4112,4418,404
4112,1891,294
4112,3703,492
4112,3271,392
4112,1721,459
4112,2850,265
4112,1970,400
4112,1835,197
4112,4557,535
4112,4929,211
4112,4774,318
4112,4720,339
4112,842,242
4112,1905,154
4112,4291,201
4112,4041,268
4112,4511,198
4112,2686,400
4112,2175,778
4112,2690,280
4112,2967,486
4112,1512,165
4112,5212,512
4112,2569,189
4112,166,310
4112,5800,235
4112,2575,210
4112,1860,284
4112,4781,288
4112,780,165
4112,5219,165
4112,4435,166
4112,6019,538
4112,1639,170
4112,1010,320
4112,3652,485
4112,1824,730
4112,3027,754
4112,5528,289
4112,383,448
4112,2254,292
4112,2845,183
4112,2694,649
4112,3508,402
4112,1120,201
4112,3110,282
4112,415,181
4112,4769,728
4112,3151,243
4112,4508,401
4112,859,210
4112,5143,227
4112,3876,242
4112,1393,160
4112,2350,166
4112,5838,167
4112,5206,155
4112,1730,269
4112,1419,520
4112,1705,220
4112,3419,321
4112,4076,645
4112,1642,218
4112,4103,195
4112,1554,573
4112,4571,560
4112,4396,203
4112,4552,657
4112,133,350
4112,99,168
4112,5192,905
4112,3766,673
4112,3789,232
4112,4338,211
4112,5227,469
4112,4960,229
4112,3124,235
4112,2463,206
4112,5666,292
4112,5010,456
4112,5905,269
4112,4455,217
4112,3138,681
4112,35,233
4112,5692,385
4112,2693,536
4112,686,276
4112,4501,355
4112,4773,162
4112,3101,203
4112,602,258
4112,4725,188
4112,647,168
4112,5190,422
4112,736,610
4112,2256,337
4112,1903,521
4112,2732,222
4112,3273,195
4112,2012,622
4112,4204,171
4112,4833,260
4112,1032,452
4112,3230,468
4112,3603,207
4112,2538,414
4112,2449,192
4112,1658,212
4112,4355,214
4112,2102,170
4112,1983,208
4112,5704,270
4112,1277,152
4112,4392,297
4112,595,262
4112,3010,460
4112,172,175
4112,3290,156
4112,1311,307
4112,3963,170
4112,2238,157
4112,181,215
4112,3492,256
4112,5570,179
4112,5474,419
4112,217,519
4112,3379,424
4112,3436,244
4112,2082,207
4112,1200,207
4112,7,341
4112,5066,150
4112,1252,232
4112,4914,211
4112,3539,385
4112,1937,152
4112,1586,169
4112,4542,204
4112,4590,182
4112,2896,197
4112,1750,221
4112,5268,248
4112,4226,556
4112,3606,309
4112,5923,193
4112,4691,207
4112,680,231
4112,3423,963
4112,2513,370
4112,1670,537
4112,2979,155
4112,3858,153
4112,2402,167
4112,5636,268
4112,875,206
4112,2698,346
4112,3452,556
4112,278,159
4112,2405,352
4112,3734,390
4112,3680,169
4112,5166,847
4112,2608,282
4112,666,229
4112,4203,414
4112,3673,200
4112,2755,217
4112,3683,722
4112,1185,545
4112,4307,221
4112,651,224
4112,2053,161
4112,1368,321
4112,4483,235
4112,4731,321
4112,1992,170
4112,3650,183
4112,5217,430
4112,3410,282
4112,3051,263
4112,1536,174
4112,1916,741
4112,3987,307
4112,3330,856
4112,3119,779
4112,4964,322
4112,5593,152
4112,994,165
4112,534,328
4112,4620,183
4112,3447,165
4112,3955,162
4112,4454,249
4112,3895,164
4112,3927,618
4112,484,358
4112,4195,314
4112,3214,394
4112,3296,812
4112,2182,475
4112,1801,623
4112,5676,246
4112,2064,233
4112,1217,179
4112,4198,160
4112,2245,219
4112,2616,252
4112,5565,173
4112,4801,205
4112,2466,153
4112,754,857
4112,179,429
4112,726,211
4112,950,181
4112,2208,351
4112,5913,503
4112,3157,297
4112,1,592
4112,1099,196
4112,2395,214
4112,696,239
4112,619,249
4112,3527,600
4112,755,595
4112,2543,434
4112,3934,184
4112,3186,321
4112,3407,610
4112,5156,783
4112,5629,457
4112,752,168
4112,3893,945
4112,455,450
4112,2180,236
4112,5702,350
4112,4889,240
4112,2008,209
4112,691,261
4112,2870,313
4112,5062,213
4112,1816,196
4112,5813,293
4112,626,283
4112,5795,150
4112,3415,421
4112,3737,686
4112,3784,333
4112,108,335
4112,4397,283
4112,1451,825
4112,4074,601
4112,4011,192
4112,4688,259
4112,4211,289
4112,4224,459
4112,734,265
4112,1976,291
4112,1396,276
4112,393,209
4112,265,188
4112,4462,209
4112,768,354
4112,4012,209
4112,611,281
4112,844,228
4112,4499,206
4112,5713,519
4112,4791,838
4112,1194,226
4112,955,542
4112,4839,685
4112,489,153
4112,3017,183
4112,1954,173
4112,2093,602
4112,5257,202
4112,4837,469
4112,4126,247
4112,2625,483
4112,4356,515
4112,4498,523
4112,4740,884
4112,2802,221
4112,3130,756
4112,177,334
4112,5418,388
4112,1842,467
4112,4050,204
4112,1349,157
4112,1618,629
4112,1682,827
4112,909,553
4112,5249,185
4112,1345,203
4112,1493,199
4112,5799,251
4112,2763,245
4112,4213,416
4112,1388,395
4112,1284,169
4112,4848,434
4112,5961,602
4112,1240,185
4112,5966,190
4112,1323,203
4112,2471,644
4112,192,499
4112,5664,516
4112,3668,277
4112,325,166
4112,2241,183
4112,3107,188
4112,3536,210
4112,649,167
4112,4324,373
4112,1221,226
4112,1457,355
4112,3912,215
4112,3992,213
4112,2006,202
4112,5333,244
4112,744,561
4112,3708,176
4112,925,179
4112,3918,154
4112,757,259
4112,5906,150
4112,5245,944
4112,4136,185
4112,245,224
4112,1793,400
4112,1363,404
4112,931,343
4112,4037,223
4112,4180,707
4112,4233,152
4112,883,299
4112,3869,739
4112,4163,265
4112,841,597
4112,4329,324
4112,2638,293
4112,1282,215
4112,6030,390
4112,1477,153
4112,3593,362
4112,5028,260
4112,3705,158
4112,163,249
4112,1917,287
4112,2285,255
4112,68,879
4112,900,233
4112,2202,594
93,3395,174
93,1693,161
93,2668,176
93,50,177
93,2716,173
93,2232,165
93,2901,166
93,2009,175
93,989,171
93,217,242
93,1585,268
93,4590,163
93,924,175
93,5709,175
93,5055,155
93,4914,156
93,2643,201
93,193,153
93,5192,160
93,5631,183
93,3490,158
93,4132,180
93,3875,162
93,5178,171
93,280,159
93,899,203
93,3044,359
93,5910,394
93,1506,502
93,2203,157
93,3712,154
93,4917,186
93,1887,194
93,1083,175
93,2136,155
93,357,154
93,4164,175
93,3121,175
93,1556,281
93,63,191
93,5552,163
93,496,159
93,845,298
93,4706,235
93,1085,156
93,2288,182
93,708,160
93,927,184
93,1989,175
93,3936,156
93,1501,164
93,4158,153
93,6038,161
93,4463,262
93,3510,168
93,5076,207
93,1954,150
93,1922,390
93,489,181
93,1117,159
93,1617,169
93,5497,472
93,1130,154
93,5249,191
93,1060,178
93,2772,170
93,1099,228
93,5579,182
93,4257,290
93,3939,157
93,157,175
93,3125,169
93,5699,169
93,4691,163
93,697,221
93,3003,201
93,9,161
93,5294,153
93,1013,155
93,237,159
93,3330,160
93,1903,160
93,4727,267
93,4660,168
93,2568,167
93,5330,176
93,5807,165
93,3662,201
93,5494,176
93,862,171
93,2056,168
93,4577,163
93,133,154
93,4563,194
93,5133,175
93,1552,175
93,775,177
93,5320,185
93,3468,176
93,3932,171
93,4872,160
93,4102,258
93,1352,175
93,4696,324
93,3241,155
93,807,175
93,3897,183
93,3371,152
93,903,190
93,3132,198
93,3676,160
93,480,187
93,2134,174
93,2784,217
93,6006,152
93,1697,201
93,3295,177
93,1822,176
93,2927,153
93,4078,361
93,3689,169
93,3857,192
93,4095,183
93,325,243
93,4434,152
93,1524,264
93,2141,245
93,3912,156
93,5941,175
93,5435,312
93,5986,175
93,265,206
93,1018,164
93,1777,150
93,2197,154
93,2473,156
93,2640,233
93,3177,159
93,3017,304
93,5524,258
93,5693,154
93,1493,160
93,2515,157
